id,sentence,subject_entity,object_entity,label,source
14467,"매직팀은 30일 잠실실내체육관에서 열린 20102011 현대모비스 프로농구 올스타전에서 김효범(15점4어시스트), 문태종(23점6리바운드), 애런 헤인스(17점7리바운드4어시스트), 테렌스 레더(16점)로 108-102로 승리했다.","{'word': '김효범', 'start_idx': 49, 'end_idx': 51, 'type': 'PER'}","{'word': '2010', 'start_idx': 22, 'end_idx': 25, 'type': 'DAT'}",no_relation,wikipedia
14473,고흥군(군수 송귀근)은 고품질 고흥 특산 김과 브랜드 고흥군 김의 양산을 통한 시장경쟁력 확보를 공약으로 추진하는 '고흥산 해수개발 및 산업화 연구사업'이 2년째를 맞아 개발됐다고 밝혔다.,"{'word': '고흥군', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '송귀근', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",org:top_members/employees,wikitree
14480,코리아세븐은 이 관계자에 대해 세븐일레븐 코리아가 출마협정을 통해 일본과 아무런 관계가 없다고 주장해 일본과의 관계가 없다고 반박했다.,"{'word': '코리아세븐', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '세븐일레븐', 'start_idx': 17, 'end_idx': 21, 'type': 'ORG'}",no_relation,wikitree
14482,국민권익위원회(위원장 박은정)는 국제투명성기구(TI)가 발표한 2019년 부패인식지수 결과 이같이 나타났다고 밝혔다.,"{'word': '국민권익위원회', 'start_idx': 0, 'end_idx': 6, 'type': 'ORG'}","{'word': '박은정', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}",org:top_members/employees,wikitree
14486,초당대학교(총장 박종구)는 11일 작은 노력이지만 지역 청소년들을 돕고 싶다며 장학금 100만원을 장흥군에 기부했다.,"{'word': '초당대', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '박종구', 'start_idx': 9, 'end_idx': 11, 'type': 'PER'}",org:top_members/employees,wikitree
14488,이 게임은 일렉트로닉 아츠가 1997년 FIFA로부터 정식 허가를 받은 이후 처음으로 제작한 축구 게임으로 대체적으로 호평을 받았다.,"{'word': 'FIFA', 'start_idx': 22, 'end_idx': 25, 'type': 'ORG'}","{'word': '일렉트로닉 아츠', 'start_idx': 6, 'end_idx': 13, 'type': 'ORG'}",no_relation,wikipedia
14489,수단의 역사인 이집트는 1753년 대영박물관이 개관한 직후 160여 점의 이집트 유물을 한스 슬론 경에게 기증하는 것으로 시작된다.,"{'word': '대영박물관', 'start_idx': 19, 'end_idx': 23, 'type': 'ORG'}","{'word': '1753년', 'start_idx': 13, 'end_idx': 17, 'type': 'DAT'}",org:founded,wikipedia
14492,"1945년 8월, 일본 제국 해군은 실제로 군대를 해산할 위기에 처했다.","{'word': '일본 제국 해군', 'start_idx': 10, 'end_idx': 17, 'type': 'ORG'}","{'word': '1945년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",no_relation,wikipedia
14495,"리우데자네이루를 연고지로 하는 프로 축구 클럽으로는 보타포구 FR, CR 플라멩구, 플루미넨시 FC, CR 바스쿠 다 킬, 마두레이라 EC, 방구 AC 등이 있다.","{'word': 'CR 플라멩구', 'start_idx': 38, 'end_idx': 44, 'type': 'ORG'}","{'word': '리우데자네이루', 'start_idx': 0, 'end_idx': 6, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
14496,"주중 '뉴스룸'은 서 앵커와 안나경 아나운서가, 주말에는 한민용 기자가 단독 진행한다.","{'word': '안나경', 'start_idx': 16, 'end_idx': 18, 'type': 'PER'}","{'word': '아나운서', 'start_idx': 20, 'end_idx': 23, 'type': 'POH'}",per:title,wikitree
14497,검찰은 2002년 탈세와 횡령 혐의로 기소된 조선일보 방상훈 사장에게 징역 7년과 벌금 120억원을 구형했다.,"{'word': '조선일보', 'start_idx': 25, 'end_idx': 28, 'type': 'ORG'}","{'word': '방상훈', 'start_idx': 30, 'end_idx': 32, 'type': 'PER'}",org:top_members/employees,wikipedia
14503,결국 서태지 이지아 사태가 또 다른 양상으로 장기화될 조짐이 보였지만 2011년 7월 29일 양측이 법원 조정보고서에 합의하면서 결국 마무리됐다.,"{'word': '이지아', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}","{'word': '서태지', 'start_idx': 3, 'end_idx': 5, 'type': 'PER'}",no_relation,wikipedia
14504,그의 사령부 인민복은 김일성의 아내 김정숙의 여동생입니다.,"{'word': '김정숙', 'start_idx': 20, 'end_idx': 22, 'type': 'PER'}","{'word': '김일성', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}",per:spouse,wikipedia
14505,이후 2003년 투니버스에서 코코엔터프라이즈에서 들여온 한국어 더빙 작품으로 첫 방영돼 투니버스에 공급됐다.,"{'word': '투니버스', 'start_idx': 9, 'end_idx': 12, 'type': 'ORG'}","{'word': '한국어', 'start_idx': 31, 'end_idx': 33, 'type': 'POH'}",no_relation,wikipedia
14508,파펜과 독일 국민당 당수 알프레드 후겐베르크는 히틀러 내각은 필요하다면 나치당에 헤르만 괴링과 빌헬름 프릭 두 장관만 있기 때문에 해임될 수 있다고 말했다.,"{'word': '헤르만 괴링', 'start_idx': 45, 'end_idx': 50, 'type': 'PER'}","{'word': '히틀러 내각', 'start_idx': 26, 'end_idx': 31, 'type': 'PER'}",per:employee_of,wikipedia
14509,김홍걸(1963년 11월 12일 ~ )은 한국의 정치인이다.,"{'word': '김홍걸', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '1963년 11월 12일', 'start_idx': 4, 'end_idx': 16, 'type': 'DAT'}",per:date_of_birth,wikipedia
14510,그는 이화여대 미대 출신의 한국 여성 정재은과 결혼해 두 딸을 두고 있고 임재범의 부인 송남영도 뮤지컬 배우이자 사촌 제수이다.,"{'word': '송남영', 'start_idx': 49, 'end_idx': 51, 'type': 'PER'}","{'word': '임재범', 'start_idx': 41, 'end_idx': 43, 'type': 'PER'}",per:spouse,wikipedia
14513,"2020년 5월 20일, 우크라이나 대통령 볼로디미르 젤렌스키는 검찰에게 바이든 전 부통령과 페트로 포로셴코 전 우크라이나 대통령 사이의 4년 된 대화 녹취록을 조사하라고 명령했다.","{'word': '페트로 포로셴코', 'start_idx': 52, 'end_idx': 59, 'type': 'PER'}","{'word': '우크라이나', 'start_idx': 14, 'end_idx': 18, 'type': 'LOC'}",per:origin,wikipedia
14516,"하지만, 그는 팀과 다년 계약을 맺어 2008년 산프레체 히로시마에서 뛰었지만, 감독이 프로 볼란치를 원했기 때문에 모리사키 가즈유키, 아오야마 도시히로와의 경쟁에서 졌다.","{'word': '산프레체 히로시마', 'start_idx': 27, 'end_idx': 35, 'type': 'ORG'}","{'word': '2008', 'start_idx': 21, 'end_idx': 24, 'type': 'DAT'}",no_relation,wikipedia
14517,그녀는 만화 이누야샤에 나오는 소녀이고 셋쇼마루 그룹 중 한 명이다.,"{'word': '셋쇼마루', 'start_idx': 22, 'end_idx': 25, 'type': 'PER'}","{'word': '이누야샤', 'start_idx': 7, 'end_idx': 10, 'type': 'POH'}",no_relation,wikipedia
14518,"2016년 2월 2일, SM 엔터테인먼트는 공식 EXO 웹사이트를 통해 ""EXOLANET - EXO'Luxion [dot] -""의 일정을 발표했고, 2월 16일 YES24를 통해 예약이 완료되었다.","{'word': 'EXO', 'start_idx': 27, 'end_idx': 29, 'type': 'PER'}","{'word': 'SM 엔터테인먼트', 'start_idx': 13, 'end_idx': 21, 'type': 'ORG'}",per:employee_of,wikipedia
14519,"라치오는 이탈리아 챔피언 2회, 코파 이탈리아 6회, 수페르코파 이탈리아 5회, UEFA 컵위너스컵과 UEFA 슈퍼컵 1회 우승을 차지하였다.","{'word': '라치오', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '이탈리아', 'start_idx': 5, 'end_idx': 8, 'type': 'ORG'}",org:place_of_headquarters,wikipedia
14521,곡성군 (통계유근기) 지방세 분야 평가에서 2년 연속 지방세 징수율을 매긴 수상자가 나왔다.,"{'word': '곡성군', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '유근기', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",org:top_members/employees,wikitree
14523,2002년 12월 K리그 참가 신청서를 공식 제출해 이듬해 1월 승인을 받은 뒤 2003년부터 광주 상무 피닉스로 구단명을 확정하고 K리그에 참가했다.,"{'word': '광주 상무', 'start_idx': 53, 'end_idx': 57, 'type': 'ORG'}","{'word': 'K리그', 'start_idx': 10, 'end_idx': 12, 'type': 'ORG'}",org:member_of,wikipedia
14524,"고등학교 3학년 때, 그는 WM 엔터테인먼트로부터 캐스팅 제의를 받았고 오디션을 통해 바로에 이어 두 번째로 B1A4에 합류했다.","{'word': 'B1A4', 'start_idx': 61, 'end_idx': 64, 'type': 'PER'}","{'word': 'WM 엔터테인먼트', 'start_idx': 15, 'end_idx': 23, 'type': 'ORG'}",per:employee_of,wikipedia
14527,관세청(청장 노석환)은 15일 오후 서울 관세청에서 정보통신기술(ICT) 중소기업을 대상으로 올해 관세청이 추진하는 정보화 사업 설명회를 개최한다.,"{'word': '관세청', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '노석환', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",org:top_members/employees,wikitree
14528,"2008년 10월 2일 최진실의 죽음에 대해 국민들은 ""용감하게 잘 살았는데 왜 당신은 죽느냐"" ""소문이 왜 이렇게 한 사람의 목숨을 앗아가는지 모르겠다"" ""이 시대의 아이콘이 사라졌다""고 말했다. 가슴이 찢어지는 것 같아요."" 최진실은 우리에게 웃음과 감동을 주었습니다. 그가 죽었다니 믿을 수가 없어."" ""정말 아까워. 그들은 ""믿을 수 없어요""라고 대답했습니다.","{'word': '최진실', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}","{'word': '2008년 10월 2일', 'start_idx': 0, 'end_idx': 11, 'type': 'DAT'}",per:date_of_death,wikipedia
14529,"1965년부터 이병철 삼성그룹 회장이 재단 이사장을 맡았으며, 1979년 재단 경영을 떠난 후 봉명그룹(도투락)이 재단 경영을 맡았으나 경영난과 학생들의 반발로 퇴임한 후 삼성그룹은 성균관대학을 11월 재인수하였다.1996년 입니다.","{'word': '삼성그룹', 'start_idx': 12, 'end_idx': 15, 'type': 'ORG'}","{'word': '이병철', 'start_idx': 8, 'end_idx': 10, 'type': 'PER'}",org:top_members/employees,wikipedia
14530,정은경 COVID-19 중앙질병관리본부장(질병관리본부장)은 2일 오송질병관리본부에서 열린 정례 브리핑에서 이같이 밝혔다.,"{'word': '정은경', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '질병관리본부장', 'start_idx': 15, 'end_idx': 21, 'type': 'POH'}",per:title,wikitree
14533,후반 26분 조던 헨더슨 대신 투입된 룰라나는 후반 40분 왼쪽 측면에서 앤드류 로버트슨이 낮게 날린 크로스를 오른발로 마무리해 귀중한 동점골을 선사했다.,"{'word': '조던 헨더슨', 'start_idx': 7, 'end_idx': 12, 'type': 'PER'}","{'word': '오른발', 'start_idx': 62, 'end_idx': 64, 'type': 'POH'}",no_relation,wikitree
14535,'100만 유튜버' 유정호(26)가 분노한 동영상을 올렸다.,"{'word': '유정호', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}","{'word': '유튜버', 'start_idx': 6, 'end_idx': 8, 'type': 'POH'}",per:title,wikitree
14536,담양군(군수 최형식)이 COVID-19 확산에 따른 외국인 근로자 유입 차질로 농사철과 적기농사에 어려움을 겪는 농민들의 부담을 최소화하기 위해 농기계 임대료 인하를 추진하고 있다.,"{'word': '담양군', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '최형식', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",org:top_members/employees,wikitree
14537,"박능후 보건복지부 장관이 성남 어린이집 성폭력 사건과 관련해 ""자연스런 발전 과정""일 수도 있다는 취지의 발언을 해 비난을 받았다.","{'word': '보건복지부', 'start_idx': 4, 'end_idx': 8, 'type': 'ORG'}","{'word': '박능후', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",org:top_members/employees,wikitree
14538,박정희 정부의 핵개발 추진과 박동선 게이트 사태로 한미관계가 악화되자 미국 정부가 김재규를 통해 박정희 피살사건을 은밀히 홍보했다는 설도 있다.,"{'word': '김재규', 'start_idx': 46, 'end_idx': 48, 'type': 'PER'}","{'word': '박정희', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",no_relation,wikipedia
14539,가수 이효리♥이상순 커플이 커플 요가를 하는 모습이 포착됐다.,"{'word': '이효리', 'start_idx': 3, 'end_idx': 5, 'type': 'PER'}","{'word': '이상순', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",per:spouse,wikitree
14541,"한선교 전 대표와 공병호 전 외교위원장 체제에서는 독립운동가 윤봉길 전 청장이 20회, 서울대 윤 전 청장이 26회 각각 받았다.","{'word': '윤봉길', 'start_idx': 34, 'end_idx': 36, 'type': 'PER'}","{'word': '독립운동가', 'start_idx': 28, 'end_idx': 32, 'type': 'POH'}",per:title,wikitree
14542,염혜선은 목포하당초등학교 4학년 겨울방학부터 배구를 시작했다.,"{'word': '염혜선', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '초등학교 4학년', 'start_idx': 9, 'end_idx': 16, 'type': 'NOH'}",no_relation,wikipedia
14543,"장흥군(군수 정종순)은 강력한 방역체계를 위해 보건소 방역반, 축산협동조합 방역단, 군부대 등과 연계해 공동 대응에 나섰다고 밝혔다.","{'word': '장흥군', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '정종순', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",org:top_members/employees,wikitree
14547,"2006년 1월, 코로만은 잉글랜드 프리미어리그의 포츠머스 FC로 임대되어 리버풀 FC와의 2005-06 시즌 마지막 라운드에서 골을 넣었다.","{'word': '포츠머스 FC', 'start_idx': 28, 'end_idx': 34, 'type': 'ORG'}","{'word': '잉글랜드', 'start_idx': 15, 'end_idx': 18, 'type': 'ORG'}",org:place_of_headquarters,wikipedia
14550,서방은 김여정이 조선로동당 조직지도부의 임시 책임자로 활동하고 있다고 보고 있다.,"{'word': '김여정', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}","{'word': '조선로동당', 'start_idx': 9, 'end_idx': 13, 'type': 'ORG'}",per:employee_of,wikipedia
14551,"오키드는 1995년 5월 1일 캔들라이트 레코드를 통해, 1999년 6월 24일 센츄리 블랙을 통해 미국에서 발매된 스웨덴 헤비메탈 밴드 오페스의 데뷔 앨범이다.","{'word': '오페스', 'start_idx': 77, 'end_idx': 79, 'type': 'PER'}","{'word': '스웨덴', 'start_idx': 65, 'end_idx': 67, 'type': 'LOC'}",per:origin,wikipedia
14552,피에르는 그의 첫 번째 결혼으로 그 땅을 얻었고 라틴 제국의 보두앵 1세와 앙리의 여동생인 플랑드르의 욜란다와 재혼했다.,"{'word': '보두앵 1세', 'start_idx': 34, 'end_idx': 39, 'type': 'PER'}","{'word': '플랑드르', 'start_idx': 51, 'end_idx': 54, 'type': 'PER'}",no_relation,wikipedia
14554,"고양시와 경기도는 이번 협약을 통해 도 북부 이전을 위한 각종 행정절차를 적극 지원하기로 약속했으며, 경기도시공사는 통합청사 등 기반시설을 구축해 공공기관의 고양 이전이 가능하도록 할 계획이다. 관광단지.","{'word': '고양시', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '경기도', 'start_idx': 5, 'end_idx': 7, 'type': 'ORG'}",no_relation,wikitree
14557,스위스의 체조선수 루이스 주터는 마사지 대회에서 1위를 차지했고 그리스의 요아니스 미트로풀로스와 니콜라오스 안드리아코풀로스는 각각 링과 로프 등반 대회에서 우승했다.,"{'word': '루이스 주터', 'start_idx': 10, 'end_idx': 15, 'type': 'PER'}","{'word': '스위스', 'start_idx': 0, 'end_idx': 2, 'type': 'LOC'}",per:origin,wikipedia
14558,덴마크 자치령인 그린란드 정부는 16일(현지시간) 수도 누크에서 첫 확진 사례가 발생했다고 발표했다.,"{'word': '그린란드', 'start_idx': 9, 'end_idx': 12, 'type': 'ORG'}","{'word': '덴마크 자치령', 'start_idx': 0, 'end_idx': 6, 'type': 'LOC'}",org:place_of_headquarters,wikitree
14559,국방과학연구소(ADD)와 포스코가 공동 개발한 HY80강을 209급 잠수함 7호의 압력선체에 처음으로 사용했다.,"{'word': '국방과학연구소', 'start_idx': 0, 'end_idx': 6, 'type': 'ORG'}","{'word': 'ADD', 'start_idx': 8, 'end_idx': 10, 'type': 'ORG'}",org:alternate_names,wikipedia
14560,"이후 황수영 대신 황석영이라는 이름이 사용되면서 여성스러운 이름과 ""황수영 시절의 이야기가 싫다""는 평을 듣는다.","{'word': '황석영', 'start_idx': 10, 'end_idx': 12, 'type': 'PER'}","{'word': '황수영', 'start_idx': 3, 'end_idx': 5, 'type': 'PER'}",per:alternate_names,wikipedia
14561,"로트링겐은 전 폴란드 군주이자 루이 15세의 장인인 스타니스프 프레친스키에게 주어졌는데, 그는 프랑스의 지지에도 불구하고 폴란드 왕위 계승 전쟁에서 러시아와 오스트리아의 지지를 받은 후계자에게 패배했다.","{'word': '로트링겐', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': '프랑스', 'start_idx': 53, 'end_idx': 55, 'type': 'LOC'}",no_relation,wikipedia
